amplitude,period,wave
68,86,"[0, 5, 10, 15, 20, 24, 29, 33, 38, 42, 45, 49, 52, 55, 58, 60, 63, 64, 66, 67, 68, 68, 68, 68, 67, 66, 64, 63, 60, 58, 55, 52, 49, 45, 42, 38, 33, 29, 24, 20, 15, 10, 5, 0, -5, -10, -15, -20, -24, -29, -33, -38, -42, -45, -49, -52, -55, -58, -60, -63, -64, -66, -67, -68, -68, -68, -68, -67, -66, -64, -63, -60, -58, -55, -52, -49, -45, -42, -38, -33, -29, -24, -20, -15, -10, -5, 0, 5, 10, 15, 20, 24, 29, 33, 38, 42, 45, 49, 52, 55]"
37,43,"[0, 5, 11, 16, 20, 25, 28, 32, 34, 36, 37, 37, 36, 35, 33, 30, 27, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -27, -30, -33, -35, -36, -37, -37, -36, -34, -32, -28, -25, -20, -16, -11, -5, 0, 5, 11, 16, 20, 25, 28, 32, 34, 36, 37, 37, 36, 35, 33, 30, 27, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -27, -30, -33, -35, -36, -37, -37, -36, -34, -32, -28, -25, -20, -16, -11, -5, 0, 5, 11, 16, 20, 25, 28, 32, 34, 36, 37, 37, 36, 35]"
23,96,"[0, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 21, 22, 22, 23, 23, 23, 23, 23, 23, 23, 22, 22, 21, 21, 20, 19, 18, 17, 16, 15, 14, 13, 11, 10, 9, 7, 6, 4, 3, 2, 0, -2, -3, -4, -6, -7, -9, -10, -11, -13, -14, -15, -16, -17, -18, -19, -20, -21, -21, -22, -22, -23, -23, -23, -23, -23, -23, -23, -22, -22, -21, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -10, -9, -7, -6, -4, -3, -2, 0, 2, 3, 4]"
24,92,"[0, 2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21, 21, 22, 23, 23, 23, 24, 24, 24, 24, 24, 23, 23, 23, 22, 21, 21, 20, 19, 18, 16, 15, 14, 12, 11, 10, 8, 6, 5, 3, 2, 0, -2, -3, -5, -6, -8, -10, -11, -12, -14, -15, -16, -18, -19, -20, -21, -21, -22, -23, -23, -23, -24, -24, -24, -24, -24, -23, -23, -23, -22, -21, -21, -20, -19, -18, -16, -15, -14, -12, -11, -10, -8, -6, -5, -3, -2, 0, 2, 3, 5, 6, 8, 10, 11]"
67,97,"[0, 4, 9, 13, 17, 21, 25, 29, 33, 37, 40, 44, 47, 50, 53, 55, 58, 60, 62, 63, 64, 66, 66, 67, 67, 67, 67, 66, 65, 64, 62, 61, 59, 57, 54, 51, 49, 45, 42, 39, 35, 31, 27, 23, 19, 15, 11, 6, 2, -2, -6, -11, -15, -19, -23, -27, -31, -35, -39, -42, -45, -49, -51, -54, -57, -59, -61, -62, -64, -65, -66, -67, -67, -67, -67, -66, -66, -64, -63, -62, -60, -58, -55, -53, -50, -47, -44, -40, -37, -33, -29, -25, -21, -17, -13, -9, -4, 0, 4, 9]"
41,72,"[0, 4, 7, 11, 14, 17, 20, 24, 26, 29, 31, 34, 36, 37, 39, 40, 40, 41, 41, 41, 40, 40, 39, 37, 36, 34, 31, 29, 26, 24, 21, 17, 14, 11, 7, 4, 0, -4, -7, -11, -14, -17, -21, -24, -26, -29, -31, -34, -36, -37, -39, -40, -40, -41, -41, -41, -40, -40, -39, -37, -36, -34, -31, -29, -26, -24, -20, -17, -14, -11, -7, -4, 0, 4, 7, 11, 14, 17, 20, 24, 26, 29, 31, 34, 36, 37, 39, 40, 40, 41, 41, 41, 40, 40, 39, 37, 36, 34, 31, 29]"
22,58,"[0, 2, 5, 7, 9, 11, 13, 15, 17, 18, 19, 20, 21, 22, 22, 22, 22, 21, 20, 19, 18, 17, 15, 13, 11, 9, 7, 5, 2, 0, -2, -5, -7, -9, -11, -13, -15, -17, -18, -19, -20, -21, -22, -22, -22, -22, -21, -20, -19, -18, -17, -15, -13, -11, -9, -7, -5, -2, 0, 2, 5, 7, 9, 11, 13, 15, 17, 18, 19, 20, 21, 22, 22, 22, 22, 21, 20, 19, 18, 17, 15, 13, 11, 9, 7, 5, 2, 0, -2, -5, -7, -9, -11, -13, -15, -17, -18, -19, -20, -21]"
32,51,"[0, 4, 8, 12, 15, 18, 22, 24, 27, 29, 30, 31, 32, 32, 32, 31, 29, 28, 26, 23, 20, 17, 13, 10, 6, 2, -2, -6, -10, -13, -17, -20, -23, -26, -28, -29, -31, -32, -32, -32, -31, -30, -29, -27, -24, -22, -18, -15, -12, -8, -4, 0, 4, 8, 12, 15, 18, 22, 24, 27, 29, 30, 31, 32, 32, 32, 31, 29, 28, 26, 23, 20, 17, 13, 10, 6, 2, -2, -6, -10, -13, -17, -20, -23, -26, -28, -29, -31, -32, -32, -32, -31, -30, -29, -27, -24, -22, -18, -15, -12]"
34,63,"[0, 3, 7, 10, 13, 16, 19, 22, 24, 27, 29, 30, 32, 33, 33, 34, 34, 34, 33, 32, 31, 29, 28, 25, 23, 21, 18, 15, 12, 8, 5, 2, -2, -5, -8, -12, -15, -18, -21, -23, -25, -28, -29, -31, -32, -33, -34, -34, -34, -33, -33, -32, -30, -29, -27, -24, -22, -19, -16, -13, -10, -7, -3, 0, 3, 7, 10, 13, 16, 19, 22, 24, 27, 29, 30, 32, 33, 33, 34, 34, 34, 33, 32, 31, 29, 28, 25, 23, 21, 18, 15, 12, 8, 5, 2, -2, -5, -8, -12, -15]"
28,65,"[0, 3, 5, 8, 11, 13, 15, 18, 20, 21, 23, 24, 26, 27, 27, 28, 28, 28, 28, 27, 26, 25, 24, 22, 21, 19, 16, 14, 12, 9, 7, 4, 1, -1, -4, -7, -9, -12, -14, -16, -19, -21, -22, -24, -25, -26, -27, -28, -28, -28, -28, -27, -27, -26, -24, -23, -21, -20, -18, -15, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 15, 18, 20, 21, 23, 24, 26, 27, 27, 28, 28, 28, 28, 27, 26, 25, 24, 22, 21, 19, 16, 14, 12, 9, 7, 4, 1, -1, -4]"
39,40,"[0, 6, 12, 18, 23, 28, 32, 35, 37, 39, 39, 39, 37, 35, 32, 28, 23, 18, 12, 6, 0, -6, -12, -18, -23, -28, -32, -35, -37, -39, -39, -39, -37, -35, -32, -28, -23, -18, -12, -6, 0, 6, 12, 18, 23, 28, 32, 35, 37, 39, 39, 39, 37, 35, 32, 28, 23, 18, 12, 6, 0, -6, -12, -18, -23, -28, -32, -35, -37, -39, -39, -39, -37, -35, -32, -28, -23, -18, -12, -6, 0, 6, 12, 18, 23, 28, 32, 35, 37, 39, 39, 39, 37, 35, 32, 28, 23, 18, 12, 6]"
24,78,"[0, 2, 4, 6, 8, 9, 11, 13, 14, 16, 17, 19, 20, 21, 22, 22, 23, 24, 24, 24, 24, 24, 24, 23, 22, 22, 21, 20, 19, 17, 16, 14, 13, 11, 9, 8, 6, 4, 2, 0, -2, -4, -6, -8, -9, -11, -13, -14, -16, -17, -19, -20, -21, -22, -22, -23, -24, -24, -24, -24, -24, -24, -23, -22, -22, -21, -20, -19, -17, -16, -14, -13, -11, -9, -8, -6, -4, -2, 0, 2, 4, 6, 8, 9, 11, 13, 14, 16, 17, 19, 20, 21, 22, 22, 23, 24, 24, 24, 24, 24]"
61,94,"[0, 4, 8, 12, 16, 20, 24, 28, 31, 35, 38, 41, 44, 47, 49, 51, 53, 55, 57, 58, 59, 60, 61, 61, 61, 61, 60, 59, 58, 57, 55, 53, 51, 49, 47, 44, 41, 38, 35, 31, 28, 24, 20, 16, 12, 8, 4, 0, -4, -8, -12, -16, -20, -24, -28, -31, -35, -38, -41, -44, -47, -49, -51, -53, -55, -57, -58, -59, -60, -61, -61, -61, -61, -60, -59, -58, -57, -55, -53, -51, -49, -47, -44, -41, -38, -35, -31, -28, -24, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20]"
73,87,"[0, 5, 11, 16, 21, 26, 31, 35, 40, 44, 48, 52, 56, 59, 62, 64, 67, 69, 70, 72, 72, 73, 73, 73, 72, 71, 70, 68, 66, 63, 60, 57, 54, 50, 46, 42, 38, 33, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -33, -38, -42, -46, -50, -54, -57, -60, -63, -66, -68, -70, -71, -72, -73, -73, -73, -72, -72, -70, -69, -67, -64, -62, -59, -56, -52, -48, -44, -40, -35, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 35, 40, 44, 48, 52, 56]"
77,93,"[0, 5, 10, 15, 21, 26, 30, 35, 40, 44, 48, 52, 56, 59, 62, 65, 68, 70, 72, 74, 75, 76, 77, 77, 77, 76, 76, 75, 73, 71, 69, 67, 64, 61, 58, 54, 50, 46, 42, 37, 33, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -33, -37, -42, -46, -50, -54, -58, -61, -64, -67, -69, -71, -73, -75, -76, -76, -77, -77, -77, -76, -75, -74, -72, -70, -68, -65, -62, -59, -56, -52, -48, -44, -40, -35, -30, -26, -21, -15, -10, -5, 0, 5, 10, 15, 21, 26, 30]"
37,94,"[0, 2, 5, 7, 10, 12, 14, 17, 19, 21, 23, 25, 27, 28, 30, 31, 32, 34, 35, 35, 36, 36, 37, 37, 37, 37, 36, 36, 35, 35, 34, 32, 31, 30, 28, 27, 25, 23, 21, 19, 17, 14, 12, 10, 7, 5, 2, 0, -2, -5, -7, -10, -12, -14, -17, -19, -21, -23, -25, -27, -28, -30, -31, -32, -34, -35, -35, -36, -36, -37, -37, -37, -37, -36, -36, -35, -35, -34, -32, -31, -30, -28, -27, -25, -23, -21, -19, -17, -14, -12, -10, -7, -5, -2, 0, 2, 5, 7, 10, 12]"
47,71,"[0, 4, 8, 12, 16, 20, 24, 27, 31, 34, 36, 39, 41, 43, 44, 46, 46, 47, 47, 47, 46, 45, 44, 42, 40, 38, 35, 32, 29, 26, 22, 18, 14, 10, 6, 2, -2, -6, -10, -14, -18, -22, -26, -29, -32, -35, -38, -40, -42, -44, -45, -46, -47, -47, -47, -46, -46, -44, -43, -41, -39, -36, -34, -31, -27, -24, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 24, 27, 31, 34, 36, 39, 41, 43, 44, 46, 46, 47, 47, 47, 46, 45, 44, 42, 40, 38, 35, 32, 29]"
30,72,"[0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 23, 25, 26, 27, 28, 29, 30, 30, 30, 30, 30, 29, 28, 27, 26, 25, 23, 21, 19, 17, 15, 13, 10, 8, 5, 3, 0, -3, -5, -8, -10, -13, -15, -17, -19, -21, -23, -25, -26, -27, -28, -29, -30, -30, -30, -30, -30, -29, -28, -27, -26, -25, -23, -21, -19, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 23, 25, 26, 27, 28, 29, 30, 30, 30, 30, 30, 29, 28, 27, 26, 25, 23, 21]"
46,91,"[0, 3, 6, 9, 13, 16, 19, 21, 24, 27, 29, 32, 34, 36, 38, 40, 41, 42, 44, 44, 45, 46, 46, 46, 46, 45, 45, 44, 43, 42, 40, 39, 37, 35, 33, 31, 28, 25, 23, 20, 17, 14, 11, 8, 5, 2, -2, -5, -8, -11, -14, -17, -20, -23, -25, -28, -31, -33, -35, -37, -39, -40, -42, -43, -44, -45, -45, -46, -46, -46, -46, -45, -44, -44, -42, -41, -40, -38, -36, -34, -32, -29, -27, -24, -21, -19, -16, -13, -9, -6, -3, 0, 3, 6, 9, 13, 16, 19, 21, 24]"
34,64,"[0, 3, 7, 10, 13, 16, 19, 22, 24, 26, 28, 30, 31, 33, 33, 34, 34, 34, 33, 33, 31, 30, 28, 26, 24, 22, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -22, -24, -26, -28, -30, -31, -33, -33, -34, -34, -34, -33, -33, -31, -30, -28, -26, -24, -22, -19, -16, -13, -10, -7, -3, 0, 3, 7, 10, 13, 16, 19, 22, 24, 26, 28, 30, 31, 33, 33, 34, 34, 34, 33, 33, 31, 30, 28, 26, 24, 22, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10]"
52,57,"[0, 6, 11, 17, 22, 27, 32, 36, 40, 44, 46, 49, 50, 52, 52, 52, 51, 50, 48, 45, 42, 38, 34, 30, 25, 20, 14, 9, 3, -3, -9, -14, -20, -25, -30, -34, -38, -42, -45, -48, -50, -51, -52, -52, -52, -50, -49, -46, -44, -40, -36, -32, -27, -22, -17, -11, -6, 0, 6, 11, 17, 22, 27, 32, 36, 40, 44, 46, 49, 50, 52, 52, 52, 51, 50, 48, 45, 42, 38, 34, 30, 25, 20, 14, 9, 3, -3, -9, -14, -20, -25, -30, -34, -38, -42, -45, -48, -50, -51, -52]"
59,51,"[0, 7, 14, 21, 28, 34, 40, 45, 49, 53, 56, 58, 59, 59, 58, 57, 54, 51, 47, 42, 37, 31, 25, 18, 11, 4, -4, -11, -18, -25, -31, -37, -42, -47, -51, -54, -57, -58, -59, -59, -58, -56, -53, -49, -45, -40, -34, -28, -21, -14, -7, 0, 7, 14, 21, 28, 34, 40, 45, 49, 53, 56, 58, 59, 59, 58, 57, 54, 51, 47, 42, 37, 31, 25, 18, 11, 4, -4, -11, -18, -25, -31, -37, -42, -47, -51, -54, -57, -58, -59, -59, -58, -56, -53, -49, -45, -40, -34, -28, -21]"
77,92,"[0, 5, 10, 16, 21, 26, 31, 35, 40, 44, 49, 53, 56, 60, 63, 66, 68, 71, 73, 74, 75, 76, 77, 77, 77, 76, 75, 74, 73, 71, 68, 66, 63, 60, 56, 53, 49, 44, 40, 35, 31, 26, 21, 16, 10, 5, 0, -5, -10, -16, -21, -26, -31, -35, -40, -44, -49, -53, -56, -60, -63, -66, -68, -71, -73, -74, -75, -76, -77, -77, -77, -76, -75, -74, -73, -71, -68, -66, -63, -60, -56, -53, -49, -44, -40, -35, -31, -26, -21, -16, -10, -5, 0, 5, 10, 16, 21, 26, 31, 35]"
41,73,"[0, 4, 7, 10, 14, 17, 20, 23, 26, 29, 31, 33, 35, 37, 38, 39, 40, 41, 41, 41, 41, 40, 39, 38, 36, 34, 32, 30, 27, 25, 22, 19, 15, 12, 9, 5, 2, -2, -5, -9, -12, -15, -19, -22, -25, -27, -30, -32, -34, -36, -38, -39, -40, -41, -41, -41, -41, -40, -39, -38, -37, -35, -33, -31, -29, -26, -23, -20, -17, -14, -10, -7, -4, 0, 4, 7, 10, 14, 17, 20, 23, 26, 29, 31, 33, 35, 37, 38, 39, 40, 41, 41, 41, 41, 40, 39, 38, 36, 34, 32]"
34,71,"[0, 3, 6, 9, 12, 15, 17, 20, 22, 24, 26, 28, 30, 31, 32, 33, 34, 34, 34, 34, 33, 33, 32, 30, 29, 27, 25, 23, 21, 18, 16, 13, 10, 7, 5, 2, -2, -5, -7, -10, -13, -16, -18, -21, -23, -25, -27, -29, -30, -32, -33, -33, -34, -34, -34, -34, -33, -32, -31, -30, -28, -26, -24, -22, -20, -17, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 17, 20, 22, 24, 26, 28, 30, 31, 32, 33, 34, 34, 34, 34, 33, 33, 32, 30, 29, 27, 25, 23, 21]"
58,95,"[0, 4, 8, 11, 15, 19, 22, 26, 29, 33, 36, 39, 41, 44, 46, 49, 51, 52, 54, 55, 56, 57, 58, 58, 58, 58, 57, 57, 56, 55, 53, 51, 50, 47, 45, 43, 40, 37, 34, 31, 28, 24, 21, 17, 13, 10, 6, 2, -2, -6, -10, -13, -17, -21, -24, -28, -31, -34, -37, -40, -43, -45, -47, -50, -51, -53, -55, -56, -57, -57, -58, -58, -58, -58, -57, -56, -55, -54, -52, -51, -49, -46, -44, -41, -39, -36, -33, -29, -26, -22, -19, -15, -11, -8, -4, 0, 4, 8, 11, 15]"
37,62,"[0, 4, 7, 11, 15, 18, 21, 24, 27, 29, 31, 33, 35, 36, 37, 37, 37, 37, 36, 35, 33, 31, 29, 27, 24, 21, 18, 15, 11, 7, 4, 0, -4, -7, -11, -15, -18, -21, -24, -27, -29, -31, -33, -35, -36, -37, -37, -37, -37, -36, -35, -33, -31, -29, -27, -24, -21, -18, -15, -11, -7, -4, 0, 4, 7, 11, 15, 18, 21, 24, 27, 29, 31, 33, 35, 36, 37, 37, 37, 37, 36, 35, 33, 31, 29, 27, 24, 21, 18, 15, 11, 7, 4, 0, -4, -7, -11, -15, -18, -21]"
33,75,"[0, 3, 6, 8, 11, 13, 16, 18, 20, 23, 25, 26, 28, 29, 30, 31, 32, 33, 33, 33, 33, 32, 32, 31, 30, 29, 27, 25, 24, 22, 19, 17, 15, 12, 10, 7, 4, 1, -1, -4, -7, -10, -12, -15, -17, -19, -22, -24, -25, -27, -29, -30, -31, -32, -32, -33, -33, -33, -33, -32, -31, -30, -29, -28, -26, -25, -23, -20, -18, -16, -13, -11, -8, -6, -3, 0, 3, 6, 8, 11, 13, 16, 18, 20, 23, 25, 26, 28, 29, 30, 31, 32, 33, 33, 33, 33, 32, 32, 31, 30]"
26,63,"[0, 3, 5, 8, 10, 12, 15, 17, 19, 20, 22, 23, 24, 25, 26, 26, 26, 26, 25, 25, 24, 23, 21, 19, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -18, -19, -21, -23, -24, -25, -25, -26, -26, -26, -26, -25, -24, -23, -22, -20, -19, -17, -15, -12, -10, -8, -5, -3, 0, 3, 5, 8, 10, 12, 15, 17, 19, 20, 22, 23, 24, 25, 26, 26, 26, 26, 25, 25, 24, 23, 21, 19, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11]"
31,48,"[0, 4, 8, 12, 15, 19, 22, 25, 27, 29, 30, 31, 31, 31, 30, 29, 27, 25, 22, 19, 15, 12, 8, 4, 0, -4, -8, -12, -15, -19, -22, -25, -27, -29, -30, -31, -31, -31, -30, -29, -27, -25, -22, -19, -16, -12, -8, -4, 0, 4, 8, 12, 16, 19, 22, 25, 27, 29, 30, 31, 31, 31, 30, 29, 27, 25, 22, 19, 15, 12, 8, 4, 0, -4, -8, -12, -15, -19, -22, -25, -27, -29, -30, -31, -31, -31, -30, -29, -27, -25, -22, -19, -16, -12, -8, -4, 0, 4, 8, 12]"
44,45,"[0, 6, 12, 18, 23, 28, 33, 36, 40, 42, 43, 44, 44, 43, 41, 38, 35, 31, 26, 21, 15, 9, 3, -3, -9, -15, -21, -26, -31, -35, -38, -41, -43, -44, -44, -43, -42, -40, -36, -33, -28, -23, -18, -12, -6, 0, 6, 12, 18, 23, 28, 33, 36, 40, 42, 43, 44, 44, 43, 41, 38, 35, 31, 26, 21, 15, 9, 3, -3, -9, -15, -21, -26, -31, -35, -38, -41, -43, -44, -44, -43, -42, -40, -36, -33, -28, -23, -18, -12, -6, 0, 6, 12, 18, 23, 28, 33, 36, 40, 42]"
54,93,"[0, 4, 7, 11, 14, 18, 21, 25, 28, 31, 34, 37, 39, 42, 44, 46, 48, 49, 51, 52, 53, 53, 54, 54, 54, 54, 53, 52, 51, 50, 48, 47, 45, 43, 40, 38, 35, 32, 29, 26, 23, 20, 16, 13, 9, 5, 2, -2, -5, -9, -13, -16, -20, -23, -26, -29, -32, -35, -38, -40, -43, -45, -47, -48, -50, -51, -52, -53, -54, -54, -54, -54, -53, -53, -52, -51, -49, -48, -46, -44, -42, -39, -37, -34, -31, -28, -25, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21]"
35,79,"[0, 3, 6, 8, 11, 14, 16, 18, 21, 23, 25, 27, 29, 30, 31, 33, 33, 34, 35, 35, 35, 35, 34, 34, 33, 32, 31, 29, 28, 26, 24, 22, 20, 17, 15, 12, 10, 7, 4, 1, -1, -4, -7, -10, -12, -15, -17, -20, -22, -24, -26, -28, -29, -31, -32, -33, -34, -34, -35, -35, -35, -35, -34, -33, -33, -31, -30, -29, -27, -25, -23, -21, -18, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 18, 21, 23, 25, 27, 29, 30, 31, 33, 33, 34, 35, 35, 35]"
66,57,"[0, 7, 14, 21, 28, 35, 41, 46, 51, 55, 59, 62, 64, 65, 66, 66, 65, 63, 60, 57, 53, 49, 43, 38, 31, 25, 18, 11, 4, -4, -11, -18, -25, -31, -38, -43, -49, -53, -57, -60, -63, -65, -66, -66, -65, -64, -62, -59, -55, -51, -46, -41, -35, -28, -21, -14, -7, 0, 7, 14, 21, 28, 35, 41, 46, 51, 55, 59, 62, 64, 65, 66, 66, 65, 63, 60, 57, 53, 49, 43, 38, 31, 25, 18, 11, 4, -4, -11, -18, -25, -31, -38, -43, -49, -53, -57, -60, -63, -65, -66]"
61,61,"[0, 6, 12, 19, 24, 30, 35, 40, 45, 49, 52, 55, 58, 59, 60, 61, 61, 60, 59, 57, 54, 51, 47, 43, 38, 33, 27, 22, 16, 9, 3, -3, -9, -16, -22, -27, -33, -38, -43, -47, -51, -54, -57, -59, -60, -61, -61, -60, -59, -58, -55, -52, -49, -45, -40, -35, -30, -24, -19, -12, -6, 0, 6, 12, 19, 24, 30, 35, 40, 45, 49, 52, 55, 58, 59, 60, 61, 61, 60, 59, 57, 54, 51, 47, 43, 38, 33, 27, 22, 16, 9, 3, -3, -9, -16, -22, -27, -33, -38, -43]"
40,50,"[0, 5, 10, 15, 19, 24, 27, 31, 34, 36, 38, 39, 40, 40, 39, 38, 36, 34, 31, 27, 24, 19, 15, 10, 5, 0, -5, -10, -15, -19, -24, -27, -31, -34, -36, -38, -39, -40, -40, -39, -38, -36, -34, -31, -27, -24, -19, -15, -10, -5, 0, 5, 10, 15, 19, 24, 27, 31, 34, 36, 38, 39, 40, 40, 39, 38, 36, 34, 31, 27, 24, 19, 15, 10, 5, 0, -5, -10, -15, -19, -24, -27, -31, -34, -36, -38, -39, -40, -40, -39, -38, -36, -34, -31, -27, -24, -19, -15, -10, -5]"
70,71,"[0, 6, 12, 18, 24, 30, 35, 41, 46, 50, 54, 58, 61, 64, 66, 68, 69, 70, 70, 70, 69, 67, 65, 63, 60, 56, 52, 48, 43, 38, 33, 27, 21, 15, 9, 3, -3, -9, -15, -21, -27, -33, -38, -43, -48, -52, -56, -60, -63, -65, -67, -69, -70, -70, -70, -69, -68, -66, -64, -61, -58, -54, -50, -46, -41, -35, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 35, 41, 46, 50, 54, 58, 61, 64, 66, 68, 69, 70, 70, 70, 69, 67, 65, 63, 60, 56, 52, 48, 43]"
20,62,"[0, 2, 4, 6, 8, 10, 11, 13, 14, 16, 17, 18, 19, 19, 20, 20, 20, 20, 19, 19, 18, 17, 16, 14, 13, 11, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -11, -13, -14, -16, -17, -18, -19, -19, -20, -20, -20, -20, -19, -19, -18, -17, -16, -14, -13, -11, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 11, 13, 14, 16, 17, 18, 19, 19, 20, 20, 20, 20, 19, 19, 18, 17, 16, 14, 13, 11, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -11]"
33,81,"[0, 3, 5, 8, 10, 12, 15, 17, 19, 21, 23, 25, 26, 28, 29, 30, 31, 32, 32, 33, 33, 33, 33, 32, 32, 31, 30, 29, 27, 26, 24, 22, 20, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -18, -20, -22, -24, -26, -27, -29, -30, -31, -32, -32, -33, -33, -33, -33, -32, -32, -31, -30, -29, -28, -26, -25, -23, -21, -19, -17, -15, -12, -10, -8, -5, -3, 0, 3, 5, 8, 10, 12, 15, 17, 19, 21, 23, 25, 26, 28, 29, 30, 31, 32, 32]"
37,64,"[0, 4, 7, 11, 14, 17, 21, 23, 26, 29, 31, 33, 34, 35, 36, 37, 37, 37, 36, 35, 34, 33, 31, 29, 26, 23, 21, 17, 14, 11, 7, 4, 0, -4, -7, -11, -14, -17, -21, -23, -26, -29, -31, -33, -34, -35, -36, -37, -37, -37, -36, -35, -34, -33, -31, -29, -26, -23, -21, -17, -14, -11, -7, -4, 0, 4, 7, 11, 14, 17, 21, 23, 26, 29, 31, 33, 34, 35, 36, 37, 37, 37, 36, 35, 34, 33, 31, 29, 26, 23, 21, 17, 14, 11, 7, 4, 0, -4, -7, -11]"
43,40,"[0, 7, 13, 20, 25, 30, 35, 38, 41, 42, 43, 42, 41, 38, 35, 30, 25, 20, 13, 7, 0, -7, -13, -20, -25, -30, -35, -38, -41, -42, -43, -42, -41, -38, -35, -30, -25, -20, -13, -7, 0, 7, 13, 20, 25, 30, 35, 38, 41, 42, 43, 42, 41, 38, 35, 30, 25, 20, 13, 7, 0, -7, -13, -20, -25, -30, -35, -38, -41, -42, -43, -42, -41, -38, -35, -30, -25, -20, -13, -7, 0, 7, 13, 20, 25, 30, 35, 38, 41, 42, 43, 42, 41, 38, 35, 30, 25, 20, 13, 7]"
73,93,"[0, 5, 10, 15, 19, 24, 29, 33, 38, 42, 46, 49, 53, 56, 59, 62, 64, 67, 68, 70, 71, 72, 73, 73, 73, 72, 72, 71, 69, 68, 66, 63, 61, 58, 55, 51, 48, 44, 40, 35, 31, 27, 22, 17, 12, 7, 2, -2, -7, -12, -17, -22, -27, -31, -35, -40, -44, -48, -51, -55, -58, -61, -63, -66, -68, -69, -71, -72, -72, -73, -73, -73, -72, -71, -70, -68, -67, -64, -62, -59, -56, -53, -49, -46, -42, -38, -33, -29, -24, -19, -15, -10, -5, 0, 5, 10, 15, 19, 24, 29]"
31,95,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 17, 19, 21, 22, 23, 25, 26, 27, 28, 29, 29, 30, 30, 31, 31, 31, 31, 31, 30, 30, 29, 28, 28, 26, 25, 24, 23, 21, 20, 18, 17, 15, 13, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -13, -15, -17, -18, -20, -21, -23, -24, -25, -26, -28, -28, -29, -30, -30, -31, -31, -31, -31, -31, -30, -30, -29, -29, -28, -27, -26, -25, -23, -22, -21, -19, -17, -16, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8]"
54,54,"[0, 6, 12, 18, 24, 30, 35, 39, 43, 47, 50, 52, 53, 54, 54, 53, 52, 50, 47, 43, 39, 35, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -35, -39, -43, -47, -50, -52, -53, -54, -54, -53, -52, -50, -47, -43, -39, -35, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 35, 39, 43, 47, 50, 52, 53, 54, 54, 53, 52, 50, 47, 43, 39, 35, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -35, -39, -43, -47, -50, -52, -53, -54, -54, -53, -52, -50, -47]"
40,72,"[0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33, 35, 36, 38, 39, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 31, 28, 26, 23, 20, 17, 14, 10, 7, 3, 0, -3, -7, -10, -14, -17, -20, -23, -26, -28, -31, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -39, -38, -36, -35, -33, -31, -28, -26, -23, -20, -17, -14, -10, -7, -3, 0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33, 35, 36, 38, 39, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 31, 28]"
